,moc_id,tow_id,cruise_number,date_time,date,station_number,time,depth_m,temp_DegC,sal,net_angle,record_number,V10,V11,time_bins_in_sec,net_number
15475,TC8604_13_4,TC8604_13,8604,6/26/1986 11:28,6/26/1986,13,11:28:51,121,20.97,35.20823,47,26,61.51502,0,114.5477,4
15476,TC8604_13_4,TC8604_13,8604,6/26/1986 11:28,6/26/1986,13,11:28:55,119,20.96,35.21718,42,26,61.51502,29.97987,116.3355,4
15477,TC8604_13_4,TC8604_13,8604,6/26/1986 11:28,6/26/1986,13,11:28:59,121,20.95,35.20925,46,27,30.74343,-30.00733,118.7581,4
15478,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:03,120,20.95,35.21733,41,28,61.51502,15.00366,121.8665,4
15479,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:07,121,20.95,35.21698,43,28,61.51502,-15.00366,124.4124,4
15480,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:11,120,20.95,35.2096,42,29,30.74343,14.98994,126.801,4
15481,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:15,120,20.95,35.2096,41,29,30.74343,0,129.6336,4
15482,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:19,121,20.95,35.20925,45,30,30.75751,-15.00366,132.0935,4
15483,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:23,121,20.94,35.2175,40,31,61.45874,0,134.9695,4
15484,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:27,122,20.95,35.2089,45,31,61.45874,-15.00366,137.6295,4
15485,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:31,122,20.95,35.2089,40,32,30.75751,0,140.7062,4
15486,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:35,122,20.94,35.20939,42,32,30.75751,0,143.6957,4
15487,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:39,121,20.94,35.20974,42,33,30.74343,14.98994,146.2846,4
15488,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:43,121,20.95,35.20149,40,34,61.51502,0,148.9598,4
15489,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:47,121,20.94,35.20974,40,34,61.51502,0,151.4343,4
15490,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:51,118,20.96,35.20978,39,35,30.75751,45.01099,153.3484,4
15491,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:55,117,20.97,35.20963,39,36,61.45874,14.98994,155.9677,4
15492,TC8604_13_4,TC8604_13,8604,6/26/1986 11:29,6/26/1986,13,11:29:59,117,21.06,35.22059,42,37,61.51502,0,158.6185,4
15493,TC8604_13_4,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:03,117,21.06,35.21285,42,37,61.51502,0,160.4063,4
15494,TC8604_13_4,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:07,117,21.09,35.21135,44,38,30.75751,0,162.9434,4
15495,TC8604_13_4,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:11,117,21.06,35.21285,41,39,61.45874,0,166.2523,4
15496,TC8604_13_4,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:15,116,21.07,35.20496,42,39,61.45874,15.00366,168.6409,4
15497,TC8604_13_4,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:19,117,21.06,35.22059,41,40,30.75751,-15.00366,171.2729,4
15498,TC8604_13_4,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:23,117,21.07,35.22009,44,41,61.45874,0,174.6102,4
15499,TC8604_13_4,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:27,115,21.06,35.22128,47,0,61.45874,30.00733,0,4
15500,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:31,116,21.07,35.22044,43,1,30.75751,-15.00366,5.243771,5
15501,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:35,115,21.09,35.20431,44,2,61.51502,15.00366,9.415325,5
15502,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:39,116,21.07,35.22044,41,2,61.51502,-14.98994,12.67393,5
15503,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:43,115,21.1,35.21155,42,3,30.74343,15.00366,15.91008,5
15504,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:47,116,21.07,35.22044,42,4,61.51502,-15.00366,19.56224,5
15505,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:51,115,21.11,35.20331,43,4,61.51502,15.00366,21.90802,5
15506,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:55,114,21.11,35.22685,43,5,30.74343,14.98994,24.25379,5
15507,TC8604_13_5,TC8604_13,8604,6/26/1986 11:30,6/26/1986,13,11:30:59,114,21.1,35.21964,42,6,61.51502,0,27.30513,5
15508,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:03,114,21.12,35.21864,45,6,61.51502,0,29.56513,5
15509,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:07,115,21.11,35.22651,42,7,30.75751,-15.00366,31.95377,5
15510,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:11,114,21.12,35.21864,43,8,61.45874,14.98994,35.14818,5
15511,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:15,114,21.13,35.21814,42,8,61.45874,0,37.73709,5
15512,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:19,114,21.13,35.21814,44,9,30.75751,0,40.24003,5
15513,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:23,114,21.13,35.21814,44,10,61.45874,0,43.57727,5
15514,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:27,113,21.13,35.21849,43,10,61.45874,15.00366,45.72293,5
15515,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:31,115,21.13,35.21779,43,11,30.75751,-30.00733,48.46895,5
15516,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:35,114,21.13,35.21814,42,12,61.51502,15.00366,51.92084,5
15517,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:39,115,21.13,35.21779,44,12,61.51502,-14.98994,54.6238,5
15518,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:43,115,21.13,35.22552,42,13,30.74343,0,57.41299,5
15519,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:47,115,21.13,35.22552,44,13,30.74343,0,60.31598,5
15520,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:51,113,21.13,35.21849,43,14,30.75751,30.00733,62.46163,5
15521,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:55,114,21.13,35.22586,46,15,61.45874,-14.98994,64.87869,5
15522,TC8604_13_5,TC8604_13,8604,6/26/1986 11:31,6/26/1986,13,11:31:59,114,21.13,35.22586,42,15,61.45874,0,67.26733,5
15523,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:03,115,21.13,35.22552,45,16,30.75751,-15.00366,69.72732,5
15524,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:07,115,21.13,35.21779,44,17,61.51502,0,73.06456,5
15525,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:11,115,21.12,35.21056,43,17,61.51502,0,76.01071,5
15526,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:15,114,21.14,35.21763,44,18,30.74343,15.00366,78.51363,5
15527,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:19,114,21.12,35.22637,43,18,30.74343,0,81.05953,5
15528,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:23,114,21.13,35.21814,44,19,30.74343,0,83.36244,5
15529,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:27,115,21.12,35.22602,43,20,61.51502,-15.00366,85.90833,5
15530,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:31,114,21.12,35.21864,45,20,61.51502,15.00366,88.16832,5
15531,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:35,114,21.12,35.22637,42,21,30.75751,0,90.75724,5
15532,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:39,114,21.12,35.21864,43,22,61.45874,0,94.15177,5
15533,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:43,115,21.13,35.21779,45,22,61.45874,-15.00366,96.81177,5
15534,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:47,115,21.11,35.22651,43,23,30.75751,0,99.35767,5
15535,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:51,115,21.12,35.21828,44,24,61.51502,0,102.8949,5
15536,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:55,113,21.12,35.21898,42,24,61.51502,29.97987,105.2836,5
15537,TC8604_13_5,TC8604_13,8604,6/26/1986 11:32,6/26/1986,13,11:32:59,115,21.11,35.21878,45,25,30.74343,-30.00733,107.9436,5
15538,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:03,114,21.12,35.21864,43,26,61.51502,15.00366,111.138,5
15539,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:07,115,21.11,35.21878,42,26,61.51502,-15.00366,113.7269,5
15540,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:11,115,21.12,35.21828,44,27,30.74343,0,116.2298,5
15541,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:15,113,21.11,35.21948,43,28,61.51502,30.00733,119.6244,5
15542,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:19,114,21.11,35.21913,44,28,61.51502,-15.00366,121.9273,5
15543,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:23,115,21.12,35.21828,44,29,30.74343,-14.98994,124.6302,5
15544,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:27,114,21.11,35.21913,44,29,30.74343,15.00366,126.9331,5
15545,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:31,115,21.11,35.22651,45,30,30.75751,-15.00366,129.3931,5
15546,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:35,114,21.12,35.21864,42,31,61.51502,15.00366,132.1823,5
15547,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:39,115,21.11,35.21878,44,31,61.51502,-14.98994,134.8853,5
15548,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:43,114,21.12,35.21864,44,32,30.74343,15.00366,137.1882,5
15549,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:47,114,21.11,35.21913,43,33,61.51502,0,140.5827,5
15550,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:51,114,21.12,35.21864,45,33,61.51502,0,142.8427,5
15551,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:55,114,21.11,35.22685,43,34,30.74343,0,145.3886,5
15552,TC8604_13_5,TC8604_13,8604,6/26/1986 11:33,6/26/1986,13,11:33:59,115,21.11,35.21878,44,35,61.51502,-15.00366,148.7259,5
15553,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:03,115,21.12,35.21828,43,35,61.51502,0,151.4719,5
15554,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:07,114,21.11,35.22685,43,36,30.75751,15.00366,154.0178,5
15555,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:11,114,21.11,35.21913,43,37,61.45874,0,157.4123,5
15556,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:15,114,21.11,35.21913,42,37,61.45874,0,160.0012,5
15557,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:19,115,21.12,35.21056,44,38,30.75751,-15.00366,162.5041,5
15558,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:23,114,21.12,35.21864,43,39,61.45874,14.98994,165.6986,5
15559,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:27,114,21.12,35.21864,41,39,61.45874,0,168.3306,5
15560,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:31,114,21.12,35.22637,43,40,30.75751,0,170.8765,5
15561,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:35,115,21.12,35.21828,45,41,61.51502,-15.00366,174.3565,5
15562,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:39,114,21.12,35.22637,42,41,61.51502,14.98994,176.7451,5
15563,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:43,113,21.12,35.22671,43,42,30.74343,15.00366,179.0909,5
15564,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:47,114,21.15,35.21714,45,43,61.51502,-15.00366,182.3709,5
15565,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:51,112,21.13,35.22656,43,43,61.51502,30.00733,184.5165,5
15566,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:55,113,21.14,35.23344,45,44,30.74343,-14.98994,186.5765,5
15567,TC8604_13_5,TC8604_13,8604,6/26/1986 11:34,6/26/1986,13,11:34:59,113,21.2,35.22274,44,44,30.74343,0,188.8794,5
15568,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:03,112,21.15,35.2333,44,45,30.75751,15.00366,191.1823,5
15569,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:07,114,21.21,35.21417,47,46,61.51502,-30.00733,193.5564,5
15570,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:11,112,21.21,35.22259,42,46,61.51502,29.97987,196.1453,5
15571,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:15,112,21.21,35.21487,44,47,30.74343,0,198.4482,5
15572,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:19,113,21.21,35.22224,43,48,61.51502,-15.00366,201.8428,5
15573,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:23,113,21.21,35.21452,43,48,61.51502,0,204.5888,5
15574,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:27,112,21.21,35.21487,44,49,30.74343,15.00366,206.6917,5
15575,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:31,112,21.21,35.22259,44,50,61.51502,0,210.0289,5
15576,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:35,112,21.21,35.21487,44,50,61.51502,0,212.5319,5
15577,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:39,113,21.21,35.21452,43,51,30.74343,-14.98994,215.0778,5
15578,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:43,113,21.21,35.21452,44,52,61.51502,0,218.415,5
15579,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:47,112,21.21,35.22259,43,52,61.51502,15.00366,220.9609,5
15580,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:51,112,21.21,35.22259,43,53,30.75751,0,223.5068,5
15581,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:55,112,21.21,35.21487,44,54,61.45874,0,226.8441,5
15582,TC8604_13_5,TC8604_13,8604,6/26/1986 11:35,6/26/1986,13,11:35:59,112,21.21,35.21487,43,54,61.45874,0,229.1898,5
15583,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:03,111,21.21,35.21522,43,55,30.75751,15.00366,231.3355,5
15584,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:07,111,21.21,35.21522,44,56,61.51502,0,234.4727,5
15585,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:11,112,21.2,35.22308,44,56,61.51502,-14.98994,236.9756,5
15586,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:15,111,21.21,35.21522,43,57,30.74343,15.00366,239.3214,5
15587,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:19,112,21.21,35.21487,44,58,61.51502,-15.00366,242.6587,5
15588,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:23,109,21.22,35.22314,43,59,61.45874,44.96981,245.653,5
15589,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:27,108,21.31,35.22676,43,60,61.51502,15.00366,248.4471,5
15590,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:31,108,21.42,35.2137,46,60,61.51502,0,250.8697,5
15591,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:35,108,21.33,35.22579,46,61,30.75751,0,253.4924,5
15592,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:39,108,21.33,35.22579,45,62,61.45874,0,255.9724,5
15593,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:43,109,21.34,35.21726,44,62,61.45874,-15.00366,258.4753,5
15594,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:47,108,21.38,35.21564,45,63,30.75751,15.00366,260.9353,5
15595,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:51,108,21.33,35.22579,44,64,61.51502,0,264.2726,5
15596,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:55,108,21.32,35.22628,43,64,61.51502,0,266.8185,5
15597,TC8604_13_5,TC8604_13,8604,6/26/1986 11:36,6/26/1986,13,11:36:59,108,21.42,35.2137,45,65,30.74343,0,269.2785,5
15598,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:03,108,21.33,35.21807,45,66,61.51502,0,272.3584,5
15599,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:07,109,21.34,35.22495,44,66,61.51502,-15.00366,275.0614,5
15600,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:11,109,21.4,35.21431,44,67,30.74343,0,277.7644,5
15601,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:15,108,21.43,35.21321,44,68,61.51502,15.00366,281.1016,5
15602,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:19,108,21.42,35.2137,44,68,61.51502,0,283.6046,5
15603,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:23,108,21.51,35.18625,45,69,30.74343,0,286.0646,5
15604,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:27,107,21.54,35.22366,43,70,61.51502,15.00366,289.0589,5
15605,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:31,107,21.45,35.2203,45,70,61.51502,0,291.1188,5
15606,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:35,108,21.57,35.19879,46,71,30.75751,-15.00366,293.5359,5
15607,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:39,107,21.56,35.21501,44,72,61.45874,14.98994,296.6731,5
15608,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:43,107,21.6,35.19771,44,73,61.51502,0,299.8103,5
15609,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:47,108,21.6,35.19737,45,73,61.51502,-15.00366,302.4703,5
15610,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:51,108,21.58,35.20601,43,74,30.75751,0,306.065,5
15611,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:55,108,21.62,35.19641,45,75,61.45874,0,309.345,5
15612,TC8604_13_5,TC8604_13,8604,6/26/1986 11:37,6/26/1986,13,11:37:59,108,21.54,35.21562,44,75,61.45874,0,312.048,5
15613,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:03,109,21.45,35.21961,44,76,30.75751,-15.00366,314.9509,5
15614,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:07,109,21.61,35.20424,44,77,61.51502,0,318.4882,5
15615,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:11,107,21.44,35.22849,44,77,61.51502,29.97987,320.7911,5
15616,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:15,108,21.54,35.19253,46,78,30.74343,-15.00366,323.2082,5
15617,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:19,109,21.54,35.21527,43,79,61.51502,-15.00366,326.8028,5
15618,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:23,109,21.45,35.21961,45,79,61.51502,0,329.2628,5
15619,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:27,109,21.45,35.21961,45,80,30.74343,0,331.7228,5
15620,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:31,108,21.45,35.22766,44,81,61.51502,15.00366,335.2601,5
15621,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:35,108,21.46,35.21176,45,81,61.51502,0,337.7201,5
15622,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:39,108,21.46,35.21946,43,82,30.74343,0,340.0658,5
15623,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:43,108,21.44,35.22814,44,83,61.51502,0,343.203,5
15624,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:47,108,21.43,35.21321,43,83,61.51502,0,345.5488,5
15625,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:51,108,21.44,35.22044,44,84,30.75751,0,348.0517,5
15626,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:55,108,21.41,35.22189,44,85,61.45874,0,351.389,5
15627,TC8604_13_5,TC8604_13,8604,6/26/1986 11:38,6/26/1986,13,11:38:59,108,21.43,35.22092,43,85,61.45874,0,353.9349,5
15628,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:03,109,21.41,35.22154,43,86,30.75751,-15.00366,356.6809,5
15629,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:07,108,21.42,35.2214,43,86,30.75751,15.00366,359.2268,5
15630,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:11,108,21.42,35.22912,43,87,30.74343,0,361.7727,5
15631,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:15,109,21.43,35.21287,45,88,61.51502,-15.00366,364.4327,5
15632,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:19,108,21.45,35.21995,41,89,61.51502,15.00366,367.9421,5
15633,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:23,105,21.67,35.21047,44,90,61.45874,44.96981,370.4792,5
15634,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:27,105,21.77,35.19039,44,90,61.45874,0,373.2163,5
15635,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:31,106,21.77,35.19005,46,91,30.75751,-15.00366,376.039,5
15636,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:35,105,21.78,35.18224,46,92,61.51502,15.00366,378.4616,5
15637,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:39,105,21.78,35.18993,45,92,61.51502,0,380.3216,5
15638,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:43,105,21.81,35.17318,45,93,30.74343,0,382.7816,5
15639,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:47,105,21.77,35.19039,44,94,61.51502,0,386.1188,5
15640,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:51,106,21.78,35.18191,48,94,61.51502,-15.00366,388.4499,5
15641,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:55,105,21.78,35.18224,45,95,30.74343,14.98994,390.9099,5
15642,TC8604_13_5,TC8604_13,8604,6/26/1986 11:39,6/26/1986,13,11:39:59,106,21.78,35.18959,45,96,61.51502,-15.00366,394.3899,5
15643,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:03,105,21.78,35.18993,46,96,61.51502,15.00366,396.807,5
15644,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:07,105,21.78,35.18993,45,97,30.75751,0,399.2669,5
15645,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:11,106,21.8,35.18098,45,98,61.45874,-14.98994,402.5469,5
15646,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:15,105,21.78,35.18993,44,98,61.45874,15.00366,405.0499,5
15647,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:19,106,21.78,35.18959,45,99,30.75751,-15.00366,407.5099,5
15648,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:23,105,21.8,35.18133,44,100,61.45874,14.98994,410.8471,5
15649,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:27,106,21.8,35.17331,45,100,61.45874,-15.00366,413.5071,5
15650,TC8604_13_5,TC8604_13,8604,6/26/1986 11:40,6/26/1986,13,11:40:31,105,21.8,35.17365,45,101,30.75751,15.00366,415.7671,5
