"","X","moc_id","cruise_number","station","date","time","depth","temp","og_sal","angle","flow","speed","vvel","vol","net_number","sal","station_number"
"2187",2760,"TC8504_8_9","TC8504",8,"1985-09-07","17:49:21",2,26.33,40.4754,40,3,34.48,-15,17,9,34.152134712,8
"2188",2776,"TC8504_7_1","TC8504",7,"1985-09-07","13:12:33",0,26.03,41.2924,46,6,34.51,0,23.4,1,34.969134712,7
"2189",2777,"TC8504_7_1","TC8504",7,"1985-09-07","13:12:53",4,25.98,41.3019,50,9,34.49,-15,38.2,1,34.978634712,7
"2190",2778,"TC8504_7_1","TC8504",7,"1985-09-07","13:13:13",8,25.92,41.3109,52,12,34.49,-15,54.7,1,34.987634712,7
"2191",2779,"TC8504_7_1","TC8504",7,"1985-09-07","13:13:33",17,25.86,41.3457,55,14,34.51,-30,71.2,1,35.022434712,7
"2192",2780,"TC8504_7_1","TC8504",7,"1985-09-07","13:13:53",23,25.79,41.3532,45,16,23,-15,88.3,1,35.029934712,7
"2193",2781,"TC8504_7_1","TC8504",7,"1985-09-07","13:14:13",27,25.6,41.3848,43,18,34.49,0,103,1,35.061534712,7
"2194",2782,"TC8504_7_1","TC8504",7,"1985-09-07","13:14:33",31,25.57,41.3811,47,21,34.49,-15,119.6,1,35.057834712,7
"2195",2783,"TC8504_7_1","TC8504",7,"1985-09-07","13:14:53",36,25.54,41.3627,42,24,34.49,0,136.4,1,35.039434712,7
"2196",2784,"TC8504_7_1","TC8504",7,"1985-09-07","13:15:13",39,25.51,41.3596,47,26,34.49,0,150.6,1,35.036334712,7
"2197",2785,"TC8504_7_1","TC8504",7,"1985-09-07","13:15:33",42,25.47,41.4133,43,29,69.02,-45,166.2,1,35.090034712,7
"2198",2786,"TC8504_7_1","TC8504",7,"1985-09-07","13:15:53",43,25.3,41.3762,54,32,34.49,-15,179.7,1,35.052934712,7
"2199",2787,"TC8504_7_1","TC8504",7,"1985-09-07","13:16:13",44,25.09,41.4093,46,35,34.49,0,193.8,1,35.086034712,7
"2200",2788,"TC8504_7_1","TC8504",7,"1985-09-07","13:16:33",45,25,41.4192,43,38,34.51,15,209.7,1,35.095934712,7
"2201",2789,"TC8504_7_1","TC8504",7,"1985-09-07","13:16:53",50,24.94,41.3994,49,41,68.95,-15,224.1,1,35.076134712,7
"2202",2790,"TC8504_7_1","TC8504",7,"1985-09-07","13:17:13",57,24.59,41.4385,46,43,34.49,-15,242.9,1,35.115234712,7
"2203",2791,"TC8504_7_1","TC8504",7,"1985-09-07","13:17:33",59,24.49,41.4332,43,46,69.02,15,257.7,1,35.109934712,7
"2204",2792,"TC8504_7_1","TC8504",7,"1985-09-07","13:17:53",62,24.34,41.4256,50,49,68.95,0,273.3,1,35.102334712,7
"2205",2793,"TC8504_7_1","TC8504",7,"1985-09-07","13:18:13",66,24.23,41.3899,46,51,23,15,288,1,35.066634712,7
"2206",2794,"TC8504_7_1","TC8504",7,"1985-09-07","13:18:33",73,23.94,41.4039,51,53,34.49,-15,303,1,35.080634712,7
"2207",2795,"TC8504_7_1","TC8504",7,"1985-09-07","13:18:53",77,23.84,41.3687,52,56,34.49,-15,319,1,35.045434712,7
"2208",2796,"TC8504_7_1","TC8504",7,"1985-09-07","13:19:13",83,23.6,41.3711,55,58,34.49,-15,334.6,1,35.047834712,7
"2209",2797,"TC8504_7_1","TC8504",7,"1985-09-07","13:19:33",82,23.49,41.3532,46,62,69.02,30,351.1,1,35.029934712,7
"2210",2798,"TC8504_7_1","TC8504",7,"1985-09-07","13:19:53",83,23.44,41.3509,54,65,68.95,0,363.6,1,35.027634712,7
"2211",2799,"TC8504_7_1","TC8504",7,"1985-09-07","13:20:13",84,23.41,41.3493,45,68,34.49,0,377.6,1,35.026034712,7
"2212",2800,"TC8504_7_1","TC8504",7,"1985-09-07","13:20:33",83,23.47,41.3374,50,72,69.02,-15,392.5,1,35.014134712,7
"2213",2801,"TC8504_7_1","TC8504",7,"1985-09-07","13:20:53",78,23.51,41.3417,45,76,68.95,30,408.5,1,35.018434712,7
"2214",2802,"TC8504_7_1","TC8504",7,"1985-09-07","13:21:13",78,23.64,41.3609,50,80,34.49,-15,424.1,1,35.037634712,7
"2215",2803,"TC8504_7_1","TC8504",7,"1985-09-07","13:21:33",78,23.58,41.3441,48,83,69.02,-15,438.8,1,35.020834712,7
"2216",2804,"TC8504_7_2","TC8504",7,"1985-09-07","13:21:53",77,23.69,40.0664,49,3,34.49,0,16.8,2,33.743134712,7
"2217",2805,"TC8504_7_2","TC8504",7,"1985-09-07","13:22:13",75,23.75,41.65,47,7,69.02,15,33.5,2,35.326734712,7
"2218",2806,"TC8504_7_2","TC8504",7,"1985-09-07","13:22:33",74,23.78,41.6517,47,11,69.02,0,49.4,2,35.328434712,7
"2219",2807,"TC8504_7_2","TC8504",7,"1985-09-07","13:22:53",73,23.88,41.6563,50,15,68.95,15,64.6,2,35.333034712,7
"2220",2808,"TC8504_7_2","TC8504",7,"1985-09-07","13:23:13",71,23.91,41.6743,53,19,69.02,0,78.9,2,35.351034712,7
"2221",2809,"TC8504_7_2","TC8504",7,"1985-09-07","13:23:33",70,23.92,41.6443,49,23,69.02,15,94.7,2,35.321034712,7
"2222",2810,"TC8504_7_2","TC8504",7,"1985-09-07","13:23:53",70,23.93,41.6602,53,27,68.95,0,111.2,2,35.336934712,7
"2223",2811,"TC8504_7_2","TC8504",7,"1985-09-07","13:24:13",68,23.93,41.6769,51,31,69.02,30,126.8,2,35.353634712,7
"2224",2812,"TC8504_7_2","TC8504",7,"1985-09-07","13:24:33",69,23.93,41.6453,50,35,34.51,30,144.2,2,35.322034712,7
"2225",2813,"TC8504_7_2","TC8504",7,"1985-09-07","13:24:53",70,23.88,41.6737,55,39,68.95,-15,159,2,35.350434712,7
"2226",2814,"TC8504_7_2","TC8504",7,"1985-09-07","13:25:13",72,23.72,41.6506,52,43,69.02,0,175.9,2,35.327334712,7
"2227",2815,"TC8504_7_2","TC8504",7,"1985-09-07","13:25:33",72,23.67,41.6487,53,47,69.02,0,193,2,35.325434712,7
"2228",2816,"TC8504_7_2","TC8504",7,"1985-09-07","13:25:53",72,23.67,41.6487,50,50,69.02,30,208,2,35.325434712,7
"2229",2817,"TC8504_7_2","TC8504",7,"1985-09-07","13:26:13",73,23.74,41.6508,52,54,68.95,0,223.5,2,35.327534712,7
"2230",2818,"TC8504_7_2","TC8504",7,"1985-09-07","13:26:33",73,23.81,41.638,56,58,69.02,0,240,2,35.314734712,7
"2231",2819,"TC8504_7_2","TC8504",7,"1985-09-07","13:26:53",72,23.83,41.6705,53,62,34.49,15,255.3,2,35.347234712,7
"2232",2820,"TC8504_7_2","TC8504",7,"1985-09-07","13:27:13",72,23.78,41.653,50,66,34.49,0,270.6,2,35.329734712,7
"2233",2821,"TC8504_7_2","TC8504",7,"1985-09-07","13:27:33",71,23.74,41.652,50,70,34.51,30,287.1,2,35.328734712,7
"2234",2822,"TC8504_7_2","TC8504",7,"1985-09-07","13:27:53",73,23.89,41.6489,51,74,68.95,-15,302.5,2,35.325634712,7
"2235",2823,"TC8504_7_2","TC8504",7,"1985-09-07","13:28:13",73,23.7,41.6492,54,78,69.02,-15,317.5,2,35.325934712,7
"2236",2824,"TC8504_7_2","TC8504",7,"1985-09-07","13:28:33",73,23.69,41.6333,53,82,69.02,-15,333.8,2,35.310034712,7
"2237",2825,"TC8504_7_2","TC8504",7,"1985-09-07","13:28:53",74,23.69,41.6482,55,85,69.02,-15,349.2,2,35.324934712,7
"2238",2826,"TC8504_7_2","TC8504",7,"1985-09-07","13:29:13",74,23.68,41.6323,53,89,68.95,0,365.6,2,35.309034712,7
"2239",2827,"TC8504_7_2","TC8504",7,"1985-09-07","13:29:33",73,23.69,41.6489,52,93,69.02,-15,381,2,35.325634712,7
"2240",2828,"TC8504_7_2","TC8504",7,"1985-09-07","13:29:53",72,23.77,41.6371,55,97,69.02,-15,396,2,35.313834712,7
"2241",2829,"TC8504_7_2","TC8504",7,"1985-09-07","13:30:13",89,23.84,41.6727,55,102,69.02,0,411.3,2,35.349434712,7
"2242",2830,"TC8504_7_2","TC8504",7,"1985-09-07","13:30:33",72,23.81,41.6542,52,105,69.02,-30,427.4,2,35.330934712,7
"2243",2831,"TC8504_7_2","TC8504",7,"1985-09-07","13:30:53",70,23.88,41.6737,47,109,68.95,15,443.5,2,35.350434712,7
"2244",2832,"TC8504_7_2","TC8504",7,"1985-09-07","13:31:13",70,23.89,41.6741,47,113,34.49,15,459.9,2,35.350834712,7
"2245",2833,"TC8504_7_2","TC8504",7,"1985-09-07","13:31:33",71,23.89,41.6735,46,117,69.02,0,476,2,35.350234712,7
"2246",2834,"TC8504_7_2","TC8504",7,"1985-09-07","13:31:53",68,24.09,41.6679,55,121,68.95,-30,490.2,2,35.344634712,7
"2247",2835,"TC8504_7_2","TC8504",7,"1985-09-07","13:32:13",66,24.15,41.6871,47,125,69.02,15,506.4,2,35.363834712,7
"2248",2836,"TC8504_7_2","TC8504",7,"1985-09-07","13:32:33",65,24.23,41.6755,52,128,69.02,0,520.6,2,35.352234712,7
"2249",2837,"TC8504_7_2","TC8504",7,"1985-09-07","13:32:53",63,24.32,41.6806,49,132,34.49,15,534.8,2,35.357334712,7
"2250",2838,"TC8504_7_2","TC8504",7,"1985-09-07","13:33:13",62,24.38,41.6837,49,136,69.02,-15,548.3,2,35.360434712,7
"2251",2839,"TC8504_7_2","TC8504",7,"1985-09-07","13:33:33",60,24.43,41.7181,49,140,89.02,15,582.9,2,35.394834712,7
"2252",2840,"TC8504_7_2","TC8504",7,"1985-09-07","13:33:53",61,24.45,41.6874,48,144,88.95,0,580,2,35.364134712,7
"2253",2841,"TC8504_7_2","TC8504",7,"1985-09-07","13:34:13",82,24.42,41.7784,50,147,34.49,-15,595.2,2,35.455134712,7
"2254",2842,"TC8504_7_2","TC8504",7,"1985-09-07","13:34:33",63,24.42,41.7003,54,150,89.02,-30,607.3,2,35.377034712,7
"2255",2843,"TC8504_7_2","TC8504",7,"1985-09-07","13:34:53",61,24.47,41.7192,46,153,69.02,15,821.8,2,35.395934712,7
"2256",2844,"TC8504_7_3","TC8504",7,"1985-09-07","13:35:13",63,24.48,40.1374,50,2,68.95,-30,10.4,3,33.814134712,7
"2257",2845,"TC8504_7_3","TC8504",7,"1985-09-07","13:35:33",63,24.41,41.6844,42,5,34.49,15,27.1,3,35.361134712,7
"2258",2846,"TC8504_7_3","TC8504",7,"1985-09-07","13:35:53",61,24.46,41.7032043,46,153,69.02,15,621.8,3,35.379939012,7
"2259",2847,"TC8504_7_3","TC8504",7,"1985-09-07","13:36:13",64,24.45,41.6855,43,11,34.49,-15,55.5,3,35.362234712,7
"2260",2848,"TC8504_7_3","TC8504",7,"1985-09-07","13:36:33",62,24.47,41.6876,40,15,69.02,-15,70.5,3,35.364334712,7
"2261",2849,"TC8504_7_3","TC8504",7,"1985-09-07","13:36:53",61,24.56,41.6922,42,18,34.49,-15,88.2,3,35.368934712,7
"2262",2850,"TC8504_7_3","TC8504",7,"1985-09-07","13:37:13",62,24.52,41.7207,42,20,34.49,0,99.3,3,35.397434712,7
"2263",2851,"TC8504_7_3","TC8504",7,"1985-09-07","13:37:33",63,24.45,41.6861,34,23,34.51,30,115,3,35.362834712,7
"2264",2852,"TC8504_7_3","TC8504",7,"1985-09-07","13:37:53",65,24.42,41.6991,35,25,34.49,0,126.9,3,35.375834712,7
"2265",2853,"TC8504_7_3","TC8504",7,"1985-09-07","13:38:13",62,24.44,41.6863,32,28,34.49,30,142.3,3,35.363034712,7
"2266",2854,"TC8504_7_3","TC8504",7,"1985-09-07","13:38:33",59,24.84,41.7124,33,31,89.02,0,157.3,3,35.389134712,7
"2267",2855,"TC8504_7_3","TC8504",7,"1985-09-07","13:38:53",58,24.77,41.6879,37,34,34.49,0,170.1,3,35.364634712,7
"2268",2856,"TC8504_7_3","TC8504",7,"1985-09-07","13:39:13",58,24.75,41.7024,38,37,34.49,0,184.9,3,35.379134712,7
"2269",2857,"TC8504_7_3","TC8504",7,"1985-09-07","13:39:33",57,24.78,41.7035,36,40,69.02,0,199.6,3,35.380234712,7
"2270",2858,"TC8504_7_3","TC8504",7,"1985-09-07","13:39:53",56,24.75,41.8882,38,42,34.51,0,213.2,3,35.564934712,7
"2271",2859,"TC8504_7_3","TC8504",7,"1985-09-07","13:40:13",52,24.82,41.6784,43,46,69.02,-15,226.3,3,35.355134712,7
"2272",2860,"TC8504_7_3","TC8504",7,"1985-09-07","13:40:33",48,24.99,41.7041,41,50,69.02,30,242.2,3,35.380834712,7
"2273",2861,"TC8504_7_3","TC8504",7,"1985-09-07","13:40:53",45,25.12,41.712,44,54,68.95,0,257,3,35.388734712,7
"2274",2862,"TC8504_7_3","TC8504",7,"1985-09-07","13:41:13",44,25.26,41.7193,48,58,34.49,0,273.8,3,35.396034712,7
"2275",2863,"TC8504_7_3","TC8504",7,"1985-09-07","13:41:33",46,25.07,41.7244,50,62,69.02,-15,289.3,3,35.401134712,7
"2276",2864,"TC8504_7_3","TC8504",7,"1985-09-07","13:41:53",52,24.84,41.7101,54,64,34.51,-15,305.1,3,35.386834712,7
"2277",2865,"TC8504_7_3","TC8504",7,"1985-09-07","13:42:13",58,24.56,41.7404,63,66,34.49,30,319.8,3,35.417134712,7
"2278",2866,"TC8504_7_3","TC8504",7,"1985-09-07","13:42:33",64,24.25,41.708,47,69,34.51,-15,336.3,3,35.384734712,7
"2279",2867,"TC8504_7_3","TC8504",7,"1985-09-07","13:42:53",69,24.05,41.6812,39,71,34.49,0,350.5,3,35.357934712,7
"2280",2868,"TC8504_7_3","TC8504",7,"1985-09-07","13:43:13",70,24.02,41.6638,38,73,34.49,0,363,3,35.340534712,7
"2281",2869,"TC8504_7_3","TC8504",7,"1985-09-07","13:43:33",68,24.13,41.6541,44,76,69.02,15,377.2,3,35.330834712,7
"2282",2870,"TC8504_7_3","TC8504",7,"1985-09-07","13:43:53",72,23.97,41.6606,32,77,23,-15,389.1,3,35.337334712,7
"2283",2871,"TC8504_7_3","TC8504",7,"1985-09-07","13:44:13",70,24.08,41.6663,29,80,68.95,-15,403,3,35.343034712,7
"2284",2872,"TC8504_7_3","TC8504",7,"1985-09-07","13:44:33",66,24.37,41.6964,38,82,34.49,-45,413,3,35.373134712,7
"2285",2873,"TC8504_7_3","TC8504",7,"1985-09-07","13:44:53",58,24.72,41.6857,34,86,34.49,15,423.7,3,35.362434712,7
"2286",2874,"TC8504_7_3","TC8504",7,"1985-09-07","13:45:13",51,24.86,41.7117,39,90,69.02,15,436.9,3,35.388434712,7
"2287",2875,"TC8504_7_3","TC8504",7,"1985-09-07","13:45:33",47,24.95,41.7182,44,94,69.02,30,451.6,3,35.394934712,7
"2288",2876,"TC8504_7_3","TC8504",7,"1985-09-07","13:45:53",46,25,41.7365,43,97,34.49,30,465.9,3,35.413234712,7
"2289",2877,"TC8504_7_3","TC8504",7,"1985-09-07","13:46:13",45,25.1,41.7418,46,101,69.02,30,481.3,3,35.418534712,7
"2290",2878,"TC8504_7_3","TC8504",7,"1985-09-07","13:46:33",46,25.09,41.71,45,104,34.51,0,496,3,35.386734712,7
"2291",2879,"TC8504_7_3","TC8504",7,"1985-09-07","13:46:53",49,24.94,41.7319,46,107,34.49,-15,511.6,3,35.408634712,7
"2292",2880,"TC8504_7_3","TC8504",7,"1985-09-07","13:47:13",49,24.92,41.7002,44,110,68.95,0,527.2,3,35.376934712,7
"2293",2881,"TC8504_7_4","TC8504",7,"1985-09-07","13:47:33",50,24.9,39.6981,44,2,69.02,0,9.2,4,33.374834712,7
"2294",2882,"TC8504_7_4","TC8504",7,"1985-09-07","13:47:53",50,24.86,41.7123,44,5,69.02,0,26,4,35.389034712,7
"2295",2883,"TC8504_7_4","TC8504",7,"1985-09-07","13:48:13",51,24.92,41.7916,44,8,34.49,-15,42.1,4,35.468334712,7
"2296",2884,"TC8504_7_4","TC8504",7,"1985-09-07","13:48:33",48,25.04,41.7526,45,12,69.02,15,58.1,4,35.429334712,7
"2297",2885,"TC8504_7_4","TC8504",7,"1985-09-07","13:48:53",46,25.15,41.7128,44,18,69.02,0,73.7,4,35.389534712,7
"2298",2886,"TC8504_7_4","TC8504",7,"1985-09-07","13:49:13",45,25.19,41.7307,48,20,69.02,0,88.8,4,35.407434712,7
"2299",2887,"TC8504_7_4","TC8504",7,"1985-09-07","13:49:33",43,25.2,41.7477,46,24,89.02,15,105.2,4,35.424434712,7
"2300",2888,"TC8504_7_4","TC8504",7,"1985-09-07","13:49:53",42,25.28,41.7368,47,28,68.95,15,122.1,4,35.413534712,7
"2301",2889,"TC8504_7_4","TC8504",7,"1985-09-07","13:50:13",43,25.22,41.7487,49,32,69.02,-15,137.6,4,35.425434712,7
"2302",2890,"TC8504_7_4","TC8504",7,"1985-09-07","13:50:33",42,25.33,41.7239,49,36,69.02,0,154.5,4,35.400634712,7
"2303",2891,"TC8504_7_4","TC8504",7,"1985-09-07","13:50:53",44,25.24,41.7491,47,39,89.02,-15,171.4,4,35.425834712,7
"2304",2892,"TC8504_7_4","TC8504",7,"1985-09-07","13:51:13",45,25.22,41.7475,48,43,34.49,-15,188.8,4,35.424234712,7
"2305",2893,"TC8504_7_4","TC8504",7,"1985-09-07","13:51:33",46,25.18,41.7296,53,46,69.02,-15,204.7,4,35.406334712,7
"2306",2894,"TC8504_7_4","TC8504",7,"1985-09-07","13:51:53",47,25.14,41.7425,46,50,68.95,-15,220.7,4,35.419234712,7
"2307",2895,"TC8504_7_4","TC8504",7,"1985-09-07","13:52:13",47,25.18,41.729,47,53,68.95,0,236.8,4,35.405734712,7
"2308",2896,"TC8504_7_4","TC8504",7,"1985-09-07","13:52:33",47,25.19,41.7141,45,57,69.02,0,254,4,35.390834712,7
"2309",2897,"TC8504_7_4","TC8504",7,"1985-09-07","13:52:53",47,25.19,41.7295,44,60,89.02,0,269.4,4,35.406234712,7
"2310",2898,"TC8504_7_4","TC8504",7,"1985-09-07","13:53:13",46,25.18,41.745,44,64,34.49,15,288.6,4,35.421734712,7
"2311",2899,"TC8504_7_4","TC8504",7,"1985-09-07","13:53:33",45,25.2,41.7465,44,88,69.02,0,302.1,4,35.423234712,7
"2312",2900,"TC8504_7_4","TC8504",7,"1985-09-07","13:53:53",46,25.19,41.7307,45,71,34.49,0,317.2,4,35.407434712,7
"2313",2901,"TC8504_7_4","TC8504",7,"1985-09-07","13:54:13",46,25.21,41.7316,47,75,69.02,-15,333.9,4,35.408334712,7
"2314",2902,"TC8504_7_4","TC8504",7,"1985-09-07","13:54:33",47,25.32,41.6909,49,78,69.02,-15,349.7,4,35.367634712,7
"2315",2903,"TC8504_7_4","TC8504",7,"1985-09-07","13:54:53",48,25.29,41.7361,46,82,34.49,15,385.5,4,35.412834712,7
"2316",2904,"TC8504_7_4","TC8504",7,"1985-09-07","13:55:13",46,25.28,41.7344,52,85,88.95,-30,381,4,35.411134712,7
"2317",2905,"TC8504_7_4","TC8504",7,"1985-09-07","13:55:33",45,25.3,41.7206,46,89,34.51,15,397.5,4,35.397334712,7
"2318",2906,"TC8504_7_4","TC8504",7,"1985-09-07","13:55:53",46,25.29,41.7195,49,92,89.02,0,413.4,4,35.396234712,7
"2319",2907,"TC8504_7_4","TC8504",7,"1985-09-07","13:56:13",48,25.28,41.7334,44,96,34.49,15,426.9,4,35.410134712,7
"2320",2908,"TC8504_7_4","TC8504",7,"1985-09-07","13:56:33",47,25.19,41.7449,44,99,69.02,0,445.1,4,35.421634712,7
"2321",2909,"TC8504_7_4","TC8504",7,"1985-09-07","13:56:53",48,25.17,41.7279,48,102,69.02,-15,460.1,4,35.404634712,7
"2322",2911,"TC8504_7_4","TC8504",7,"1985-09-07","13:57:33",49,25.14,41.7413,45,109,34.51,0,492.1,4,35.418034712,7
"2323",2912,"TC8504_7_4","TC8504",7,"1985-09-07","13:57:53",47,25.14,41.7425,42,112,34.49,30,506.5,4,35.419234712,7
"2324",2913,"TC8504_7_4","TC8504",7,"1985-09-07","13:58:13",48,25.13,41.7414,41,115,34.49,15,519.7,4,35.418134712,7
"2325",2914,"TC8504_7_4","TC8504",7,"1985-09-07","13:58:33",49,25.14,41.7413,44,118,69.02,-15,535.6,4,35.418034712,7
"2326",2915,"TC8504_7_4","TC8504",7,"1985-09-07","13:58:53",49,25.14,41.7413,43,121,34.51,-15,550.3,4,35.418034712,7
"2327",2916,"TC8504_7_4","TC8504",7,"1985-09-07","13:59:13",49,25.14,41.7413,41,125,69.02,0,565.8,4,35.418034712,7
"2328",2917,"TC8504_7_4","TC8504",7,"1985-09-07","13:59:33",51,25.14,41.7401,46,128,69.02,-15,581.4,4,35.416834712,7
"2329",2918,"TC8504_7_4","TC8504",7,"1985-09-07","13:59:53",47,25.19,41.7295,37,131,34.49,30,596,4,35.406234712,7
"2330",2919,"TC8504_7_4","TC8504",7,"1985-09-07","14:00:13",48,25.15,41.727,37,134,34.49,15,611.4,4,35.403734712,7
"2331",2920,"TC8504_7_4","TC8504",7,"1985-09-07","14:00:33",44,25.19,41.7467,41,137,34.51,15,623.3,4,35.423434712,7
"2332",2921,"TC8504_7_4","TC8504",7,"1985-09-07","14:00:53",46,25.18,41.7296,36,139,34.51,-15,636.1,4,35.406334712,7
"2333",2922,"TC8504_7_4","TC8504",7,"1985-09-07","14:01:13",45,25.22,41.7475,45,142,68.95,-15,649.9,4,35.424234712,7
"2334",2923,"TC8504_7_4","TC8504",7,"1985-09-07","14:01:33",37,25.4,41.6996,41,146,69.02,30,661.9,4,35.376334712,7
"2335",2924,"TC8504_7_5","TC8504",7,"1985-09-07","14:01:53",29,25.75,39.6747,47,2,68.95,15,5.5,5,33.351434712,7
"2336",2925,"TC8504_7_5","TC8504",7,"1985-09-07","14:02:13",25,25.78,41.6648,51,7,69.02,0,21.5,5,35.341534712,7
"2337",2926,"TC8504_7_5","TC8504",7,"1985-09-07","14:02:33",22,25.79,41.6519,56,12,69.02,15,37.3,5,35.328634712,7
"2338",2927,"TC8504_7_5","TC8504",7,"1985-09-07","14:02:53",22,25.79,41.6671,59,17,68.95,-15,54.1,5,35.343834712,7
"2339",2928,"TC8504_7_5","TC8504",7,"1985-09-07","14:03:13",21,25.81,41.8535,57,22,89.02,-15,71.8,5,35.530234712,7
"2340",2929,"TC8504_7_5","TC8504",7,"1985-09-07","14:03:33",23,25.82,41.8528,62,27,89.02,-30,88.8,5,35.529534712,7
"2341",2930,"TC8504_7_5","TC8504",7,"1985-09-07","14:03:53",30,25.77,41.6766,59,30,34.49,15,108.5,5,35.353334712,7
"2342",2931,"TC8504_7_5","TC8504",7,"1985-09-07","14:04:13",32,25.77,41.8802,57,34,89.02,-15,125.6,5,35.556934712,7
"2343",2932,"TC8504_7_5","TC8504",7,"1985-09-07","14:04:33",34,25.73,41.6722,53,38,69.02,15,143.9,5,35.348934712,7
"2344",2933,"TC8504_7_5","TC8504",7,"1985-09-07","14:04:53",37,25.82,41.6953,52,42,34.49,0,163,5,35.372034712,7
"2345",2934,"TC8504_7_5","TC8504",7,"1985-09-07","14:05:13",40,25.49,41.687,49,45,68.95,0,179.7,5,35.363734712,7
"2346",2935,"TC8504_7_5","TC8504",7,"1985-09-07","14:05:33",42,25.47,41.8848,52,49,69.02,-15,195.9,5,35.561534712,7
"2347",2936,"TC8504_7_5","TC8504",7,"1985-09-07","14:05:53",43,25.41,41.6812,44,52,34.49,15,212.6,5,35.357934712,7
"2348",2937,"TC8504_7_5","TC8504",7,"1985-09-07","14:06:13",42,25.5,41.671,46,56,34.49,-15,228.7,5,35.347734712,7
"2349",2938,"TC8504_7_5","TC8504",7,"1985-09-07","14:06:33",39,25.59,41.6773,46,60,69.02,0,244.5,5,35.354034712,7
"2350",2939,"TC8504_7_5","TC8504",7,"1985-09-07","14:06:53",39,25.58,41.6921,42,83,69.02,0,260.4,5,35.368834712,7
"2351",2940,"TC8504_7_5","TC8504",7,"1985-09-07","14:07:13",38,25.57,41.6922,44,67,34.49,30,277.7,5,35.368934712,7
"2352",2941,"TC8504_7_5","TC8504",7,"1985-09-07","14:07:33",38,25.59,41.6932,45,71,69.02,15,295.1,5,35.369934712,7
"2353",2942,"TC8504_7_5","TC8504",7,"1985-09-07","14:07:53",38,25.59,41.6932,45,74,69.02,0,310.1,5,35.369934712,7
"2354",2943,"TC8504_7_5","TC8504",7,"1985-09-07","14:08:13",38,25.59,41.6932,44,78,34.49,0,327.1,5,35.369934712,7
"2355",2944,"TC8504_7_5","TC8504",7,"1985-09-07","14:08:33",38,25.59,41.6932,47,82,69.02,0,343.2,5,35.369934712,7
"2356",2945,"TC8504_7_5","TC8504",7,"1985-09-07","14:08:53",37,25.54,41.6913,45,85,69.02,15,359.3,5,35.368034712,7
"2357",2946,"TC8504_7_5","TC8504",7,"1985-09-07","14:09:13",37,25.58,41.6933,46,89,69.02,15,375.7,5,35.370034712,7
"2358",2947,"TC8504_7_5","TC8504",7,"1985-09-07","14:09:33",37,25.55,41.8918,45,92,34.51,15,390.3,5,35.568534712,7
"2359",2948,"TC8504_7_5","TC8504",7,"1985-09-07","14:09:53",38,25.58,41.6917,45,96,68.95,0,407.6,5,35.368434712,7
"2360",2949,"TC8504_7_5","TC8504",7,"1985-09-07","14:10:13",37,25.54,41.676,45,99,34.49,30,422.3,5,35.352734712,7
"2361",2950,"TC8504_7_5","TC8504",7,"1985-09-07","14:10:33",38,25.51,41.6739,47,103,89.02,0,438.2,5,35.350634712,7
"2362",2951,"TC8504_7_5","TC8504",7,"1985-09-07","14:10:53",37,25.51,41.6898,44,106,34.49,45,454.3,5,35.366534712,7
"2363",2952,"TC8504_7_5","TC8504",7,"1985-09-07","14:11:13",36,25.56,41.8778,45,110,69.02,15,469.4,5,35.554534712,7
"2364",2953,"TC8504_7_5","TC8504",7,"1985-09-07","14:11:33",37,25.55,41.6612,45,113,34.51,0,494.8,5,35.337934712,7
"2365",2954,"TC8504_7_5","TC8504",7,"1985-09-07","14:11:53",36,25.55,41.6771,46,117,68.95,15,502.1,5,35.353834712,7
"2366",2955,"TC8504_7_5","TC8504",7,"1985-09-07","14:12:13",37,25.57,41.8775,44,120,34.49,0,517.2,5,35.554234712,7
"2367",2956,"TC8504_7_5","TC8504",7,"1985-09-07","14:12:33",36,25.59,41.8944,45,123,34.49,15,533.9,5,35.571134712,7
"2368",2957,"TC8504_7_5","TC8504",7,"1985-09-07","14:12:53",35,25.65,41.6522,48,127,69.02,-15,549,5,35.328934712,7
"2369",2958,"TC8504_7_5","TC8504",7,"1985-09-07","14:13:13",34,25.63,41.6976,49,131,34.49,30,565.8,5,35.374334712,7
"2370",2959,"TC8504_7_5","TC8504",7,"1985-09-07","14:13:33",35,25.72,41.6558,47,134,69.02,-15,581.1,5,35.332534712,7
"2371",2960,"TC8504_7_5","TC8504",7,"1985-09-07","14:13:53",30,25.75,41.6756,45,138,68.95,45,595.3,5,35.352334712,7
"2372",2961,"TC8504_7_5","TC8504",7,"1985-09-07","14:14:13",27,25.78,41.6789,46,142,68.95,15,609.3,5,35.355634712,7
"2373",2962,"TC8504_7_6","TC8504",7,"1985-09-07","14:14:33",29,25.78,40.0987,46,3,69.02,-15,10,6,33.775434712,7
"2374",2963,"TC8504_7_6","TC8504",7,"1985-09-07","14:14:53",29,25.77,41.6772,45,6,69.02,-15,26.5,6,35.353934712,7
"2375",2964,"TC8504_7_6","TC8504",7,"1985-09-07","14:15:13",29,25.76,41.6767,45,10,34.49,0,43.5,6,35.353434712,7
"2376",2965,"TC8504_7_6","TC8504",7,"1985-09-07","14:15:33",29,25.78,41.6624,45,14,69.02,0,60,6,35.339134712,7
"2377",2966,"TC8504_7_6","TC8504",7,"1985-09-07","14:15:53",29,25.79,41.663,45,17,34.49,-45,75.5,6,35.339734712,7
